id,city,date,TenGram24K,TenGram22K
66beeb63859b16cc9b2316b1,Veraval,Sep 01 2023,60380,55400
66beeb63859b16cc9b2316b2,Veraval,Aug 01 2023,60830,55750
66beeb63859b16cc9b2316b3,Veraval,Jul 01 2023,59480,54500
66beeb63859b16cc9b2316b4,Veraval,Jun 01 2023,61080,56050
66beeb63859b16cc9b2316b5,Veraval,May 01 2023,61080,56050
66beeb63859b16cc9b2316b6,Veraval,Apr 01 2023,60780,55350
66beeb63859b16cc9b2316b7,Veraval,Mar 01 2023,56980,51950
66beeb63859b16cc9b2316b8,Veraval,Feb 01 2023,58880,53600
66beeb63859b16cc9b2316b9,Veraval,Jan 01 2023,55280,51250
66beeb63859b16cc9b2316ba,Veraval,Dec 01 2022,53480,49550
66beeb63859b16cc9b2316bb,Veraval,Nov 01 2022,50530,46700
66beeb63859b16cc9b2316bc,Veraval,Oct 01 2022,50530,46750
66beeb63859b16cc9b231846,Yadgir,Aug 01 2024,68890,64210
66beeb63859b16cc9b231847,Yadgir,Jul 01 2024,71590,66760
66beeb63859b16cc9b231848,Yadgir,Jun 01 2024,71840,67010
66beeb63859b16cc9b231849,Yadgir,May 01 2024,71090,66260
66beeb63859b16cc9b23184a,Yadgir,Apr 01 2024,69290,64460
66beeb63859b16cc9b23184b,Yadgir,Mar 01 2024,63270,58600
66beeb63859b16cc9b23184c,Yadgir,Feb 01 2024,63670,59000
66beeb63859b16cc9b23184d,Yadgir,Jan 01 2024,64090,58750
66beeb63859b16cc9b23184e,Yadgir,Dec 01 2023,63080,57900
66beeb63859b16cc9b23184f,Yadgir,Nov 01 2023,61690,56600
66beeb63859b16cc9b231850,Yadgir,Oct 01 2023,58390,53550
66beeb63859b16cc9b231851,Yadgir,Sep 01 2023,60190,55250
66beeb63859b16cc9b231852,Yadgir,Aug 01 2023,60640,55600
66beeb63859b16cc9b231853,Yadgir,Jul 01 2023,59290,54350
66beeb63859b16cc9b231854,Yadgir,Jun 01 2023,60890,55900
66beeb63859b16cc9b231855,Yadgir,May 01 2023,60890,55900
66beeb63859b16cc9b231856,Yadgir,Apr 01 2023,60590,55200
66beeb63859b16cc9b231857,Yadgir,Mar 01 2023,56790,51800
66beeb63859b16cc9b231858,Yadgir,Feb 01 2023,58690,53450
66beeb63859b16cc9b231859,Yadgir,Jan 01 2023,55090,51100
66beeb63859b16cc9b23185a,Yadgir,Dec 01 2022,53290,49400
66beeb63859b16cc9b23185b,Yadgir,Nov 01 2022,50360,46550
66beeb63859b16cc9b23185c,Yadgir,Oct 01 2022,50360,46600
66beeb63859b16cc9b22fcd0,Nanded,Aug 01 2024,68960,64340
66beeb63859b16cc9b22fcd1,Nanded,Jul 01 2024,71660,66890
66beeb63859b16cc9b22fcd2,Nanded,Jun 01 2024,71910,67140
66beeb63859b16cc9b22fcd3,Nanded,May 01 2024,71160,66390
66beeb63859b16cc9b22fcd4,Nanded,Apr 01 2024,69360,64590
66beeb63859b16cc9b22fcd5,Nanded,Mar 01 2024,63300,58680
66beeb63859b16cc9b22fcd6,Nanded,Feb 01 2024,63700,59080
66beeb63859b16cc9b22fcd7,Nanded,Jan 01 2024,64120,58830
66beeb63859b16cc9b22fcd8,Nanded,Dec 01 2023,63110,57980
66beeb63859b16cc9b22fcd9,Nanded,Nov 01 2023,61720,56680
66beeb63859b16cc9b22fcda,Nanded,Oct 01 2023,58420,53630
66beeb63859b16cc9b22fcdb,Nanded,Sep 01 2023,60220,55330
66beeb63859b16cc9b22fcdc,Nanded,Aug 01 2023,60670,55680
66beeb63859b16cc9b22fcdd,Nanded,Jul 01 2023,59320,54430
66beeb63859b16cc9b22fcde,Nanded,Jun 01 2023,60920,55980
66beeb63859b16cc9b22fcdf,Nanded,May 01 2023,60920,55980
66beeb63859b16cc9b22fce0,Nanded,Apr 01 2023,60620,55280
66beeb63859b16cc9b22fce1,Nanded,Mar 01 2023,56820,51880
66beeb63859b16cc9b22fce2,Nanded,Feb 01 2023,58720,53530
66beeb63859b16cc9b22fce3,Nanded,Jan 01 2023,55120,51180
66beeb63859b16cc9b22fce4,Nanded,Dec 01 2022,53320,49480
66beeb63859b16cc9b22fce5,Nanded,Nov 01 2022,50430,46600
66beeb63859b16cc9b22fce6,Nanded,Oct 01 2022,50430,46650
66beeb63859b16cc9b22fed0,Noklak,Aug 01 2024,68990,64270
66beeb63859b16cc9b22fed1,Noklak,Jul 01 2024,71690,66820
66beeb63859b16cc9b22fed2,Noklak,Jun 01 2024,71940,67070
66beeb63859b16cc9b22fed3,Noklak,May 01 2024,71190,66320
66beeb63859b16cc9b22fed4,Noklak,Apr 01 2024,69390,64520
66beeb63859b16cc9b22fed5,Noklak,Mar 01 2024,63360,58620
66beeb63859b16cc9b22fed6,Noklak,Feb 01 2024,63760,59020
66beeb63859b16cc9b22fed7,Noklak,Jan 01 2024,64150,58770
66beeb63859b16cc9b22fed8,Noklak,Dec 01 2023,63140,57920
66beeb63859b16cc9b22fed9,Noklak,Nov 01 2023,61750,56620
66beeb63859b16cc9b22feda,Noklak,Oct 01 2023,58450,53570
66beeb63859b16cc9b22fedb,Noklak,Sep 01 2023,60250,55270
66beeb63859b16cc9b22fedc,Noklak,Aug 01 2023,60700,55620
66beeb63859b16cc9b22fedd,Noklak,Jul 01 2023,59350,54370
66beeb63859b16cc9b22fede,Noklak,Jun 01 2023,60950,55920
66beeb63859b16cc9b22fedf,Noklak,May 01 2023,60950,55920
66beeb63859b16cc9b22fee0,Noklak,Apr 01 2023,60650,55220
66beeb63859b16cc9b22fee1,Noklak,Mar 01 2023,56850,51820
66beeb63859b16cc9b22fee2,Noklak,Feb 01 2023,58750,53470
66beeb63859b16cc9b22fee3,Noklak,Jan 01 2023,55150,51120
66beeb63859b16cc9b22fee4,Noklak,Dec 01 2022,53350,49420
66beeb63859b16cc9b22fee5,Noklak,Nov 01 2022,50420,46600
66beeb63859b16cc9b22fee6,Noklak,Oct 01 2022,50420,46650
66beeb63859b16cc9b2307a6,Ranipet,Aug 01 2024,68940,64350
66beeb63859b16cc9b2307a7,Ranipet,Jul 01 2024,71640,66900
66beeb63859b16cc9b2307a8,Ranipet,Jun 01 2024,71890,67150
66beeb63859b16cc9b2307a9,Ranipet,May 01 2024,71140,66400
66beeb63859b16cc9b2307aa,Ranipet,Apr 01 2024,69340,64600
66beeb63859b16cc9b2307ab,Ranipet,Mar 01 2024,63190,58450
66beeb63859b16cc9b2307ac,Ranipet,Feb 01 2024,63590,58850
66beeb63859b16cc9b2307ad,Ranipet,Jan 01 2024,64090,58600
66beeb63859b16cc9b2307ae,Ranipet,Dec 01 2023,63080,57750
66beeb63859b16cc9b2307af,Ranipet,Nov 01 2023,61690,56450
66beeb63859b16cc9b2307b0,Ranipet,Oct 01 2023,58390,53400
66beeb63859b16cc9b2307b1,Ranipet,Sep 01 2023,60190,55100
66beeb63859b16cc9b2307b2,Ranipet,Aug 01 2023,60640,55450
66beeb63859b16cc9b2307b3,Ranipet,Jul 01 2023,59290,54200
66beeb63859b16cc9b2307b4,Ranipet,Jun 01 2023,60890,55750
66beeb63859b16cc9b2307b5,Ranipet,May 01 2023,60890,55750
66beeb63859b16cc9b2307b6,Ranipet,Apr 01 2023,60590,55050
66beeb63859b16cc9b2307b7,Ranipet,Mar 01 2023,56790,51650
66beeb63859b16cc9b2307b8,Ranipet,Feb 01 2023,58690,53300
66beeb63859b16cc9b2307b9,Ranipet,Jan 01 2023,55090,50950
66beeb63859b16cc9b2307ba,Ranipet,Dec 01 2022,53290,49250
66beeb63859b16cc9b2307bb,Ranipet,Nov 01 2022,50410,46600
66beeb63859b16cc9b2307bc,Ranipet,Oct 01 2022,50410,46650
66beeb63859b16cc9b2309a6,Saharanpur,Aug 01 2024,68940,64250
66beeb63859b16cc9b2309a7,Saharanpur,Jul 01 2024,71640,66800
66beeb63859b16cc9b2309a8,Saharanpur,Jun 01 2024,71890,67050
66beeb63859b16cc9b2309a9,Saharanpur,May 01 2024,71140,66300
66beeb63859b16cc9b2309aa,Saharanpur,Apr 01 2024,69340,64500
66beeb63859b16cc9b2309ab,Saharanpur,Mar 01 2024,63450,58730
66beeb63859b16cc9b2309ac,Saharanpur,Feb 01 2024,63850,59130
66beeb63859b16cc9b2309ad,Saharanpur,Jan 01 2024,64190,58880
66beeb63859b16cc9b2309ae,Saharanpur,Dec 01 2023,63180,58030
66beeb63859b16cc9b2309af,Saharanpur,Nov 01 2023,61790,56730
66beeb63859b16cc9b2309b0,Saharanpur,Oct 01 2023,58490,53680
66beeb63859b16cc9b2309b1,Saharanpur,Sep 01 2023,60290,55380
66beeb63859b16cc9b2309b2,Saharanpur,Aug 01 2023,60740,55730
66beeb63859b16cc9b2309b3,Saharanpur,Jul 01 2023,59390,54480
66beeb63859b16cc9b2309b4,Saharanpur,Jun 01 2023,60990,56030
66beeb63859b16cc9b2309b5,Saharanpur,May 01 2023,60990,56030
66beeb63859b16cc9b2309b6,Saharanpur,Apr 01 2023,60690,55330
66beeb63859b16cc9b2309b7,Saharanpur,Mar 01 2023,56890,51930
66beeb63859b16cc9b2309b8,Saharanpur,Feb 01 2023,58790,53580
66beeb63859b16cc9b2309b9,Saharanpur,Jan 01 2023,55190,51230
66beeb63859b16cc9b2309ba,Saharanpur,Dec 01 2022,53390,49530
66beeb63859b16cc9b2309bb,Saharanpur,Nov 01 2022,50460,46650
66beeb63859b16cc9b2309bc,Saharanpur,Oct 01 2022,50460,46700
66beeb63859b16cc9b230a06,Saiha,Aug 01 2024,69000,64390
66beeb63859b16cc9b230a07,Saiha,Jul 01 2024,71700,66940
66beeb63859b16cc9b230a08,Saiha,Jun 01 2024,71950,67190
66beeb63859b16cc9b230a09,Saiha,May 01 2024,71200,66440
66beeb63859b16cc9b230a0a,Saiha,Apr 01 2024,69400,64640
66beeb63859b16cc9b230a0b,Saiha,Mar 01 2024,63370,58730
66beeb63859b16cc9b230a0c,Saiha,Feb 01 2024,63770,59130
66beeb63859b16cc9b230a0d,Saiha,Jan 01 2024,64210,58880
66beeb63859b16cc9b230a0e,Saiha,Dec 01 2023,63200,58030
66beeb63859b16cc9b230a0f,Saiha,Nov 01 2023,61810,56730
66beeb63859b16cc9b230a10,Saiha,Oct 01 2023,58510,53680
66beeb63859b16cc9b230a11,Saiha,Sep 01 2023,60310,55380
66beeb63859b16cc9b230a12,Saiha,Aug 01 2023,60760,55730
66beeb63859b16cc9b230a13,Saiha,Jul 01 2023,59410,54480
66beeb63859b16cc9b230a14,Saiha,Jun 01 2023,61010,56030
66beeb63859b16cc9b230a15,Saiha,May 01 2023,61010,56030
66beeb63859b16cc9b230a16,Saiha,Apr 01 2023,60710,55330
66beeb63859b16cc9b230a17,Saiha,Mar 01 2023,56910,51930
66beeb63859b16cc9b230a18,Saiha,Feb 01 2023,58810,53580
66beeb63859b16cc9b230a19,Saiha,Jan 01 2023,55210,51230
66beeb63859b16cc9b230a1a,Saiha,Dec 01 2022,53410,49530
66beeb63859b16cc9b230a1b,Saiha,Nov 01 2022,50480,46650
66beeb63859b16cc9b230a1c,Saiha,Oct 01 2022,50480,46700
66beeb63859b16cc9b230b06,Sasaram,Aug 01 2024,69070,64210
66beeb63859b16cc9b230b07,Sasaram,Jul 01 2024,71770,66760
66beeb63859b16cc9b230b08,Sasaram,Jun 01 2024,72020,67010
66beeb63859b16cc9b230b09,Sasaram,May 01 2024,71270,66260
66beeb63859b16cc9b230b0a,Sasaram,Apr 01 2024,69470,64460
66beeb63859b16cc9b230b0b,Sasaram,Mar 01 2024,63220,58760
66beeb63859b16cc9b230b0c,Sasaram,Feb 01 2024,63620,59160
66beeb63859b16cc9b230b0d,Sasaram,Jan 01 2024,64290,58910
66beeb63859b16cc9b230b0e,Sasaram,Dec 01 2023,63280,58060
66beeb63859b16cc9b230b0f,Sasaram,Nov 01 2023,61890,56760
66beeb63859b16cc9b230b10,Sasaram,Oct 01 2023,58590,53710
66beeb63859b16cc9b230b11,Sasaram,Sep 01 2023,60390,55410
66beeb63859b16cc9b230b12,Sasaram,Aug 01 2023,60840,55760
66beeb63859b16cc9b230b13,Sasaram,Jul 01 2023,59490,54510
66beeb63859b16cc9b230b14,Sasaram,Jun 01 2023,61090,56060
66beeb63859b16cc9b230b15,Sasaram,May 01 2023,61090,56060
66beeb63859b16cc9b230b16,Sasaram,Apr 01 2023,60790,55360
66beeb63859b16cc9b230b17,Sasaram,Mar 01 2023,56990,51960
66beeb63859b16cc9b230b18,Sasaram,Feb 01 2023,58890,53610
66beeb63859b16cc9b230b19,Sasaram,Jan 01 2023,55290,51260
66beeb63859b16cc9b230b1a,Sasaram,Dec 01 2022,53490,49560
66beeb63859b16cc9b230b1b,Sasaram,Nov 01 2022,50570,46750
66beeb63859b16cc9b230b1c,Sasaram,Oct 01 2022,50570,46800
66beeb63859b16cc9b230b46,Satna,Aug 01 2024,69000,64560
66beeb63859b16cc9b230b47,Satna,Jul 01 2024,71700,67110
66beeb63859b16cc9b230b48,Satna,Jun 01 2024,71950,67360
66beeb63859b16cc9b230b49,Satna,May 01 2024,71200,66610
66beeb63859b16cc9b230b4a,Satna,Apr 01 2024,69400,64810
66beeb63859b16cc9b230b4b,Satna,Mar 01 2024,63300,58750
66beeb63859b16cc9b230b4c,Satna,Feb 01 2024,63700,59150
66beeb63859b16cc9b230b4d,Satna,Jan 01 2024,64230,58900
66beeb63859b16cc9b230b4e,Satna,Dec 01 2023,63220,58050
66beeb63859b16cc9b230b4f,Satna,Nov 01 2023,61830,56750
66beeb63859b16cc9b230b50,Satna,Oct 01 2023,58530,53700
66beeb63859b16cc9b230b51,Satna,Sep 01 2023,60330,55400
66beeb63859b16cc9b230b52,Satna,Aug 01 2023,60780,55750
66beeb63859b16cc9b230b53,Satna,Jul 01 2023,59430,54500
66beeb63859b16cc9b230b54,Satna,Jun 01 2023,61030,56050
66beeb63859b16cc9b230b55,Satna,May 01 2023,61030,56050
66beeb63859b16cc9b230b56,Satna,Apr 01 2023,60730,55350
66beeb63859b16cc9b230b57,Satna,Mar 01 2023,56930,51950
66beeb63859b16cc9b230b58,Satna,Feb 01 2023,58830,53600
66beeb63859b16cc9b230b59,Satna,Jan 01 2023,55230,51250
66beeb63859b16cc9b230b5a,Satna,Dec 01 2022,53430,49550
66beeb63859b16cc9b230b5b,Satna,Nov 01 2022,50510,46700
66beeb63859b16cc9b230b5c,Satna,Oct 01 2022,50510,46750
66beeb63859b16cc9b230e66,Simdega,Aug 01 2024,69090,64460
66beeb63859b16cc9b230e67,Simdega,Jul 01 2024,71790,67010
66beeb63859b16cc9b230e68,Simdega,Jun 01 2024,72040,67260
66beeb63859b16cc9b230e69,Simdega,May 01 2024,71290,66510
66beeb63859b16cc9b230e6a,Simdega,Apr 01 2024,69490,64710
66beeb63859b16cc9b230e6b,Simdega,Mar 01 2024,63310,58710
66beeb63859b16cc9b230e6c,Simdega,Feb 01 2024,63710,59110
66beeb63859b16cc9b230e6d,Simdega,Jan 01 2024,64250,58860
66beeb63859b16cc9b230e6e,Simdega,Dec 01 2023,63240,58010
66beeb63859b16cc9b230e6f,Simdega,Nov 01 2023,61850,56710
66beeb63859b16cc9b230e70,Simdega,Oct 01 2023,58550,53660
66beeb63859b16cc9b230e71,Simdega,Sep 01 2023,60350,55360
66beeb63859b16cc9b230e72,Simdega,Aug 01 2023,60800,55710
66beeb63859b16cc9b230e73,Simdega,Jul 01 2023,59450,54460
66beeb63859b16cc9b230e74,Simdega,Jun 01 2023,61050,56010
66beeb63859b16cc9b230e75,Simdega,May 01 2023,61050,56010
66beeb63859b16cc9b230e76,Simdega,Apr 01 2023,60750,55310
66beeb63859b16cc9b230e77,Simdega,Mar 01 2023,56950,51910
66beeb63859b16cc9b230e78,Simdega,Feb 01 2023,58850,53560
66beeb63859b16cc9b230e79,Simdega,Jan 01 2023,55250,51210
66beeb63859b16cc9b230e7a,Simdega,Dec 01 2022,53450,49510
66beeb63859b16cc9b230e7b,Simdega,Nov 01 2022,50510,46700
66beeb63859b16cc9b230e7c,Simdega,Oct 01 2022,50510,46750
66beeb63859b16cc9b2310c6,Surajpur,Aug 01 2024,68920,64460
66beeb63859b16cc9b2310c7,Surajpur,Jul 01 2024,71620,67010
66beeb63859b16cc9b2310c8,Surajpur,Jun 01 2024,71870,67260
66beeb63859b16cc9b2310c9,Surajpur,May 01 2024,71120,66510
66beeb63859b16cc9b2310ca,Surajpur,Apr 01 2024,69320,64710
66beeb63859b16cc9b2310cb,Surajpur,Mar 01 2024,63190,58660
66beeb63859b16cc9b2310cc,Surajpur,Feb 01 2024,63590,59060
66beeb63859b16cc9b2310cd,Surajpur,Jan 01 2024,64180,58810
66beeb63859b16cc9b2310ce,Surajpur,Dec 01 2023,63170,57960
66beeb63859b16cc9b2310cf,Surajpur,Nov 01 2023,61780,56660
66beeb63859b16cc9b2310d0,Surajpur,Oct 01 2023,58480,53610
66beeb63859b16cc9b2310d1,Surajpur,Sep 01 2023,60280,55310
66beeb63859b16cc9b2310d2,Surajpur,Aug 01 2023,60730,55660
66beeb63859b16cc9b2310d3,Surajpur,Jul 01 2023,59380,54410
66beeb63859b16cc9b2310d4,Surajpur,Jun 01 2023,60980,55960
66beeb63859b16cc9b2310d5,Surajpur,May 01 2023,60980,55960
66beeb63859b16cc9b2310d6,Surajpur,Apr 01 2023,60680,55260
66beeb63859b16cc9b2310d7,Surajpur,Mar 01 2023,56880,51860
66beeb63859b16cc9b2310d8,Surajpur,Feb 01 2023,58780,53510
66beeb63859b16cc9b2310d9,Surajpur,Jan 01 2023,55180,51160
66beeb63859b16cc9b2310da,Surajpur,Dec 01 2022,53380,49460
66beeb63859b16cc9b2310db,Surajpur,Nov 01 2022,50470,46650
66beeb63859b16cc9b2310dc,Surajpur,Oct 01 2022,50470,46700
66beeb63859b16cc9b231266,Thane,Aug 01 2024,69010,64330
66beeb63859b16cc9b231267,Thane,Jul 01 2024,71710,66880
66beeb63859b16cc9b231268,Thane,Jun 01 2024,71960,67130
66beeb63859b16cc9b231269,Thane,May 01 2024,71210,66380
66beeb63859b16cc9b23126a,Thane,Apr 01 2024,69410,64580
66beeb63859b16cc9b23126b,Thane,Mar 01 2024,63350,58670
66beeb63859b16cc9b23126c,Thane,Feb 01 2024,63750,59070
66beeb63859b16cc9b23126d,Thane,Jan 01 2024,64170,58820
66beeb63859b16cc9b23126e,Thane,Dec 01 2023,63160,57970
66beeb63859b16cc9b23126f,Thane,Nov 01 2023,61770,56670
66beeb63859b16cc9b231270,Thane,Oct 01 2023,58470,53620
66beeb63859b16cc9b231271,Thane,Sep 01 2023,60270,55320
66beeb63859b16cc9b231272,Thane,Aug 01 2023,60720,55670
66beeb63859b16cc9b231273,Thane,Jul 01 2023,59370,54420
66beeb63859b16cc9b231274,Thane,Jun 01 2023,60970,55970
66beeb63859b16cc9b231275,Thane,May 01 2023,60970,55970
66beeb63859b16cc9b231276,Thane,Apr 01 2023,60670,55270
66beeb63859b16cc9b231277,Thane,Mar 01 2023,56870,51870
66beeb63859b16cc9b231278,Thane,Feb 01 2023,58770,53520
66beeb63859b16cc9b231279,Thane,Jan 01 2023,55170,51170
66beeb63859b16cc9b23127a,Thane,Dec 01 2022,53370,49470
66beeb63859b16cc9b23127b,Thane,Nov 01 2022,50420,46600
66beeb63859b16cc9b23127c,Thane,Oct 01 2022,50420,46650
66beeb63859b16cc9b231486,Tuensang,Aug 01 2024,68990,64270
66beeb63859b16cc9b231487,Tuensang,Jul 01 2024,71690,66820
66beeb63859b16cc9b231488,Tuensang,Jun 01 2024,71940,67070
66beeb63859b16cc9b231489,Tuensang,May 01 2024,71190,66320
66beeb63859b16cc9b23148a,Tuensang,Apr 01 2024,69390,64520
66beeb63859b16cc9b23148b,Tuensang,Mar 01 2024,63360,58620
66beeb63859b16cc9b23148c,Tuensang,Feb 01 2024,63760,59020
66beeb63859b16cc9b23148d,Tuensang,Jan 01 2024,64150,58770
66beeb63859b16cc9b23148e,Tuensang,Dec 01 2023,63140,57920
66beeb63859b16cc9b23148f,Tuensang,Nov 01 2023,61750,56620
66beeb63859b16cc9b231490,Tuensang,Oct 01 2023,58450,53570
66beeb63859b16cc9b231491,Tuensang,Sep 01 2023,60250,55270
66beeb63859b16cc9b231492,Tuensang,Aug 01 2023,60700,55620
66beeb63859b16cc9b231493,Tuensang,Jul 01 2023,59350,54370
66beeb63859b16cc9b231494,Tuensang,Jun 01 2023,60950,55920
66beeb63859b16cc9b231495,Tuensang,May 01 2023,60950,55920
66beeb63859b16cc9b231496,Tuensang,Apr 01 2023,60650,55220
66beeb63859b16cc9b231497,Tuensang,Mar 01 2023,56850,51820
66beeb63859b16cc9b231498,Tuensang,Feb 01 2023,58750,53470
66beeb63859b16cc9b231499,Tuensang,Jan 01 2023,55150,51120
66beeb63859b16cc9b23149a,Tuensang,Dec 01 2022,53350,49420
66beeb63859b16cc9b23149b,Tuensang,Nov 01 2022,50420,46600
66beeb63859b16cc9b23149c,Tuensang,Oct 01 2022,50420,46650
66beeb63859b16cc9b2317e6,Washim,Aug 01 2024,68980,64330
66beeb63859b16cc9b2317e7,Washim,Jul 01 2024,71680,66880
66beeb63859b16cc9b2317e8,Washim,Jun 01 2024,71930,67130
66beeb63859b16cc9b2317e9,Washim,May 01 2024,71180,66380
66beeb63859b16cc9b2317ea,Washim,Apr 01 2024,69380,64580
66beeb63859b16cc9b2317eb,Washim,Mar 01 2024,63320,58670
66beeb63859b16cc9b2317ec,Washim,Feb 01 2024,63720,59070
66beeb63859b16cc9b2317ed,Washim,Jan 01 2024,64140,58820
66beeb63859b16cc9b2317ee,Washim,Dec 01 2023,63130,57970
66beeb63859b16cc9b2317ef,Washim,Nov 01 2023,61740,56670
66beeb63859b16cc9b2317f0,Washim,Oct 01 2023,58440,53620
66beeb63859b16cc9b2317f1,Washim,Sep 01 2023,60240,55320
66beeb63859b16cc9b2317f2,Washim,Aug 01 2023,60690,55670
66beeb63859b16cc9b2317f3,Washim,Jul 01 2023,59340,54420
66beeb63859b16cc9b2317f4,Washim,Jun 01 2023,60940,55970
66beeb63859b16cc9b2317f5,Washim,May 01 2023,60940,55970
66beeb63859b16cc9b2317f6,Washim,Apr 01 2023,60640,55270
66beeb63859b16cc9b2317f7,Washim,Mar 01 2023,56840,51870
66beeb63859b16cc9b2317f8,Washim,Feb 01 2023,58740,53520
66beeb63859b16cc9b2317f9,Washim,Jan 01 2023,55140,51170
66beeb63859b16cc9b2317fa,Washim,Dec 01 2022,53340,49470
66beeb63859b16cc9b2317fb,Washim,Nov 01 2022,50410,46600
66beeb63859b16cc9b2317fc,Washim,Oct 01 2022,50410,46650
66beeb63859b16cc9b231826,Wokha,Aug 01 2024,68980,64260
66beeb63859b16cc9b231827,Wokha,Jul 01 2024,71680,66810
66beeb63859b16cc9b231828,Wokha,Jun 01 2024,71930,67060
66beeb63859b16cc9b231829,Wokha,May 01 2024,71180,66310
66beeb63859b16cc9b23182a,Wokha,Apr 01 2024,69380,64510
66beeb63859b16cc9b23182b,Wokha,Mar 01 2024,63350,58610
66beeb63859b16cc9b23182c,Wokha,Feb 01 2024,63750,59010
66beeb63859b16cc9b23182d,Wokha,Jan 01 2024,64140,58760
66beeb63859b16cc9b23182e,Wokha,Dec 01 2023,63130,57910
66beeb63859b16cc9b23182f,Wokha,Nov 01 2023,61740,56610
66beeb63859b16cc9b231830,Wokha,Oct 01 2023,58440,53560
66beeb63859b16cc9b231831,Wokha,Sep 01 2023,60240,55260
66beeb63859b16cc9b231832,Wokha,Aug 01 2023,60690,55610
66beeb63859b16cc9b231833,Wokha,Jul 01 2023,59340,54360
66beeb63859b16cc9b231834,Wokha,Jun 01 2023,60940,55910
66beeb63859b16cc9b231835,Wokha,May 01 2023,60940,55910
66beeb63859b16cc9b231836,Wokha,Apr 01 2023,60640,55210
66beeb63859b16cc9b231837,Wokha,Mar 01 2023,56840,51810
66beeb63859b16cc9b231838,Wokha,Feb 01 2023,58740,53460
66beeb63859b16cc9b231839,Wokha,Jan 01 2023,55140,51110
66beeb63859b16cc9b23183a,Wokha,Dec 01 2022,53340,49410
66beeb63859b16cc9b23183b,Wokha,Nov 01 2022,50400,46600
66beeb63859b16cc9b23183c,Wokha,Oct 01 2022,50400,46650
66beeb63859b16cc9b22fc90,Namchi,Aug 01 2024,69030,64070
66beeb63859b16cc9b22fc91,Namchi,Jul 01 2024,71730,66620
66beeb63859b16cc9b22fc92,Namchi,Jun 01 2024,71980,66870
66beeb63859b16cc9b22fc93,Namchi,May 01 2024,71230,66120
66beeb63859b16cc9b22fc94,Namchi,Apr 01 2024,69430,64320
66beeb63859b16cc9b22fc95,Namchi,Mar 01 2024,63410,58570
66beeb63859b16cc9b22fc96,Namchi,Feb 01 2024,63810,58970
66beeb63859b16cc9b22fc97,Namchi,Jan 01 2024,64090,58720
66beeb63859b16cc9b22fc98,Namchi,Dec 01 2023,63080,57870
66beeb63859b16cc9b22fc99,Namchi,Nov 01 2023,61690,56570
66beeb63859b16cc9b22fc9a,Namchi,Oct 01 2023,58390,53520
66beeb63859b16cc9b22fc9b,Namchi,Sep 01 2023,60190,55220
66beeb63859b16cc9b22fc9c,Namchi,Aug 01 2023,60640,55570
66beeb63859b16cc9b22fc9d,Namchi,Jul 01 2023,59290,54320
66beeb63859b16cc9b22fc9e,Namchi,Jun 01 2023,60890,55870
66beeb63859b16cc9b22fc9f,Namchi,May 01 2023,60890,55870
66beeb63859b16cc9b22fca0,Namchi,Apr 01 2023,60590,55170
66beeb63859b16cc9b22fca1,Namchi,Mar 01 2023,56790,51770
66beeb63859b16cc9b22fca2,Namchi,Feb 01 2023,58690,53420
66beeb63859b16cc9b22fca3,Namchi,Jan 01 2023,55090,51070
66beeb63859b16cc9b22fca4,Namchi,Dec 01 2022,53290,49370
66beeb63859b16cc9b22fca5,Namchi,Nov 01 2022,50360,46550
66beeb63859b16cc9b22fca6,Namchi,Oct 01 2022,50360,46600
66beeb63859b16cc9b22ff50,Nuapada,Aug 01 2024,69010,64250
66beeb63859b16cc9b22ff51,Nuapada,Jul 01 2024,71710,66800
66beeb63859b16cc9b22ff52,Nuapada,Jun 01 2024,71960,67050
66beeb63859b16cc9b22ff53,Nuapada,May 01 2024,71210,66300
66beeb63859b16cc9b22ff54,Nuapada,Apr 01 2024,69410,64500
66beeb63859b16cc9b22ff55,Nuapada,Mar 01 2024,63390,58780
66beeb63859b16cc9b22ff56,Nuapada,Feb 01 2024,63790,59180
66beeb63859b16cc9b22ff57,Nuapada,Jan 01 2024,64260,58930
66beeb63859b16cc9b22ff58,Nuapada,Dec 01 2023,63250,58080
66beeb63859b16cc9b22ff59,Nuapada,Nov 01 2023,61860,56780
66beeb63859b16cc9b22ff5a,Nuapada,Oct 01 2023,58560,53730
66beeb63859b16cc9b22ff5b,Nuapada,Sep 01 2023,60360,55430
66beeb63859b16cc9b22ff5c,Nuapada,Aug 01 2023,60810,55780
66beeb63859b16cc9b22ff5d,Nuapada,Jul 01 2023,59460,54530
66beeb63859b16cc9b22ff5e,Nuapada,Jun 01 2023,61060,56080
66beeb63859b16cc9b22ff5f,Nuapada,May 01 2023,61060,56080
66beeb63859b16cc9b22ff60,Nuapada,Apr 01 2023,60760,55380
66beeb63859b16cc9b22ff61,Nuapada,Mar 01 2023,56960,51980
66beeb63859b16cc9b22ff62,Nuapada,Feb 01 2023,58860,53630
66beeb63859b16cc9b22ff63,Nuapada,Jan 01 2023,55260,51280
66beeb63859b16cc9b22ff64,Nuapada,Dec 01 2022,53460,49580
66beeb63859b16cc9b22ff65,Nuapada,Nov 01 2022,50510,46700
66beeb63859b16cc9b22ff66,Nuapada,Oct 01 2022,50510,46750
66beeb63859b16cc9b230170,Panikoili,Aug 01 2024,69000,64230
